N,p_m,p_c,trn_size,iteration,generation,best_fitness,avg_fitness
200,0.05,0.02,20,1,102,-113.76474136094643,-218.24681933710752
200,0.05,0.02,20,1,103,-131.23851208678758,-215.3702721122128
200,0.05,0.02,20,1,104,-90.89117562233506,-225.96866324855156
200,0.05,0.02,20,1,105,-126.8187996428785,-229.05951212067419
200,0.05,0.02,20,1,106,-124.01136216933077,-230.27369702361423
200,0.05,0.02,20,1,107,-131.23851208678758,-232.61154911563196
200,0.05,0.02,20,1,108,-128.46262762420145,-232.58566111749167
200,0.05,0.02,20,1,109,-102.29693436154187,-233.01536537467865
200,0.05,0.02,20,1,110,-106.57252408878007,-218.0898209319597
200,0.05,0.02,20,1,111,-109.92215489043241,-232.4014692070748
200,0.05,0.02,20,1,112,-137.53945729601884,-228.0932439384517
200,0.05,0.02,20,1,113,-137.53945729601884,-216.2630141804263
200,0.05,0.02,20,1,114,-127.75981574503821,-228.15274844358566
200,0.05,0.02,20,1,115,-122.43416490252568,-238.58620236188742
200,0.05,0.02,20,1,116,-136.61544808322665,-219.93658794124997
200,0.05,0.02,20,1,117,-129.3846820423443,-234.57710123867255
200,0.05,0.02,20,1,118,-75.6078810084939,-214.03078198895633
200,0.05,0.02,20,1,119,-126.8187996428785,-220.0533753587301
200,0.05,0.02,20,1,120,-119.57105459856902,-229.56659148090276
200,0.05,0.02,20,1,121,-125.28916384272063,-225.2267249617138
200,0.05,0.02,20,1,122,-106.10960958218894,-221.31514166048015
200,0.05,0.02,20,1,123,-123.46366392897386,-218.5731907306186
200,0.05,0.02,20,1,124,-133.10405388322278,-217.78110050958668
200,0.05,0.02,20,1,125,7.384226894136091,-221.4331459995619
200,0.05,0.02,20,1,126,-66.49657518178932,-235.89817587736053
200,0.05,0.02,20,1,127,-120.31128874149275,-232.6441172896861
200,0.05,0.02,20,1,128,-123.38388161361178,-209.83075031515156
200,0.05,0.02,20,1,129,-131.2872536767062,-226.399516331625
200,0.05,0.02,20,1,130,-132.26812023536854,-235.16202494180624
200,0.05,0.02,20,1,131,-126.8187996428785,-212.03172392331842
200,0.05,0.02,20,1,132,-131.23851208678758,-226.72421588364955
200,0.05,0.02,20,1,133,-133.10405388322278,-201.0882173821096
200,0.05,0.02,20,1,134,-137.53945729601884,-234.05741660380994
200,0.05,0.02,20,1,135,-68.28972164382672,-234.62308742609127
200,0.05,0.02,20,1,136,-126.8187996428785,-206.1478484655449
200,0.05,0.02,20,1,137,-133.10405388322278,-241.66197301833034
200,0.05,0.02,20,1,138,-134.9799959983992,-227.19890821781402
200,0.05,0.02,20,1,139,-133.10405388322278,-229.08385129337643
200,0.05,0.02,20,1,140,-86.4005494464026,-212.61603260337236
200,0.05,0.02,20,1,141,-134.0407993409569,-227.63011040398152
200,0.05,0.02,20,1,142,11.83772233983162,-216.37932320505763
200,0.05,0.02,20,1,143,-134.9799959983992,-218.39222964347053
200,0.05,0.02,20,1,144,-132.169905660283,-230.73153634690513
200,0.05,0.02,20,1,145,-127.75981574503821,-223.2932509728702
200,0.05,0.02,20,1,146,11.39444872453601,-210.96064243647612
200,0.05,0.02,20,1,147,-99.3846820423443,-218.79589785944484
200,0.05,0.02,20,1,148,-131.23851208678758,-226.49881057112935
200,0.05,0.02,20,1,149,-100.35416188179427,-219.0862839768106
200,0.05,0.02,20,1,150,-66.30375285612676,-197.57993583189923
200,0.05,0.02,20,1,151,-60.35533905932738,-221.8523109957761
200,0.05,0.02,20,1,152,-127.75981574503821,-225.57083180247858
200,0.05,0.02,20,1,153,-98.05205510693585,-213.64932923952728
200,0.05,0.02,20,1,154,-132.169905660283,-229.05434551424412
200,0.05,0.02,20,1,155,-153.7544869729956,-245.85436959313193
200,0.05,0.02,20,1,156,-68.47076812334268,-212.92193768843273
200,0.05,0.02,20,1,157,-133.10405388322278,-218.7108348099988
200,0.05,0.02,20,1,158,-128.70318264754368,-229.43369108229166
200,0.05,0.02,20,1,159,-68.28972164382672,-227.06350348207124
200,0.05,0.02,20,1,160,-119.57105459856902,-212.52683238120852
200,0.05,0.02,20,1,161,-102.72001872658765,-237.87618811920154
200,0.05,0.02,20,1,162,-131.23851208678758,-224.01484999980158
200,0.05,0.02,20,1,163,11.83772233983162,-215.29093602492696
200,0.05,0.02,20,1,164,-128.70318264754368,-227.1393293245584
200,0.05,0.02,20,1,165,-137.53945729601884,-217.62071277088972
200,0.05,0.02,20,1,166,-96.48493702538309,-212.6074184002877
200,0.05,0.02,20,1,167,-126.8187996428785,-234.6337601914915
200,0.05,0.02,20,1,168,-58.37663853655727,-229.03009829639095
200,0.05,0.02,20,1,169,-125.88027898781785,-234.5484489912055
200,0.05,0.02,20,1,170,-127.75981574503821,-220.91594204062915
200,0.05,0.02,20,1,171,-100.35416188179427,-235.14761982133248
200,0.05,0.02,20,1,172,-131.23851208678758,-213.46233330531376
200,0.05,0.02,20,1,173,-126.39218191268331,-208.68710254926447
200,0.05,0.02,20,1,174,-127.75981574503821,-211.80881541101192
200,0.05,0.02,20,1,175,-128.70318264754368,-234.08566823763624
200,0.05,0.02,20,1,176,-125.88027898781785,-221.80042892180882
200,0.05,0.02,20,1,177,-136.61544808322665,-222.5382221871167
200,0.05,0.02,20,1,178,-171.0,-226.23108175210143
200,0.05,0.02,20,1,179,-121.92301994298867,-227.93585267278974
200,0.05,0.02,20,1,180,-136.61544808322665,-221.16277417624286
200,0.05,0.02,20,1,181,-91.87216658103186,-225.63463688803057
200,0.05,0.02,20,1,182,-158.9797269527267,-232.15674756856632
200,0.05,0.02,20,1,183,-121.51548460377916,-231.86667179821654
200,0.05,0.02,20,1,184,-137.53945729601884,-225.14780545659477
200,0.05,0.02,20,1,185,-125.88027898781785,-212.90657082262115
200,0.05,0.02,20,1,186,-81.6227766016838,-234.17034417511357
200,0.05,0.02,20,1,187,-127.5440947723653,-214.32710835243276
200,0.05,0.02,20,1,188,-114.3415126767741,-225.33831579322555
200,0.05,0.02,20,1,189,-137.53945729601884,-226.3635031464723
200,0.05,0.02,20,1,190,-132.169905660283,-230.54397172237375
200,0.05,0.02,20,1,191,15.876894374382339,-213.42809073260355
200,0.05,0.02,20,1,192,-87.36308338453881,-208.7363067884891
200,0.05,0.02,20,1,193,-69.45883931389773,-218.24941646999184
200,0.05,0.02,20,1,194,-127.75981574503821,-215.891077018569
200,0.05,0.02,20,1,195,-119.57105459856902,-216.18812474675605
200,0.05,0.02,20,1,196,-93.1740662898458,-219.50743318682063
200,0.05,0.02,20,1,197,-132.169905660283,-217.05628241827756
200,0.05,0.02,20,1,198,-95.52159917870962,-217.72509072258268
200,0.05,0.02,20,1,199,-110.88027898781785,-232.89158871738204
200,0.05,0.02,20,1,200,-116.17358552246078,-216.8871352775624
200,0.05,0.02,20,1,201,-131.23851208678758,-214.54675052256306
200,0.05,0.02,20,1,202,-142.01063709417264,-237.76852082801284
200,0.05,0.02,20,1,203,-131.23851208678758,-234.98569064204432
200,0.05,0.02,20,1,204,-135.21395872616785,-230.2375266487995
200,0.05,0.02,20,1,205,-125.88027898781785,-232.4715261156861
200,0.05,0.02,20,1,206,-134.9799959983992,-224.34636624138957
200,0.05,0.02,20,1,207,-136.61544808322665,-232.79987999440948
200,0.05,0.02,20,1,208,-133.10405388322278,-208.44378137658768
200,0.05,0.02,20,1,209,-65.5105618091294,-215.23394708426767
200,0.05,0.02,20,1,210,2.719890110719482,-214.47962246402886
200,0.05,0.02,20,1,211,-133.10405388322278,-220.5090937091424
200,0.05,0.02,20,1,212,-174.56189146281497,-226.94549569346105
200,0.05,0.02,20,1,213,-130.2492235949962,-229.05864870527716
200,0.05,0.02,20,1,214,-115.6951674225463,-240.04190069993703
200,0.05,0.02,20,1,215,-124.33558553417603,-217.33848297289026
200,0.05,0.02,20,1,216,-117.12748667179272,-232.06146267237554
200,0.05,0.02,20,1,217,-137.53945729601884,-228.60214052191023
200,0.05,0.02,20,1,218,15.52786404500042,-203.4508643262586
200,0.05,0.02,20,1,219,-131.23851208678758,-230.2979448377261
200,0.05,0.02,20,1,220,-137.53945729601884,-239.55695965778352
200,0.05,0.02,20,1,221,-124.01136216933077,-215.71103708039308
200,0.05,0.02,20,1,222,-120.31128874149275,-230.6813074273211
200,0.05,0.02,20,1,223,-138.46648326421052,-230.29689932377886
200,0.05,0.02,20,1,224,-122.43416490252568,-212.40595850892672
200,0.05,0.02,20,1,225,-124.94441010848846,-212.87990309187023
200,0.05,0.02,20,1,226,-108.96589587396122,-219.88293128095526
200,0.05,0.02,20,1,227,-89.293765408777,-214.74361548180917
200,0.05,0.02,20,1,228,-149.85699678629192,-224.38391373111412
200,0.05,0.02,20,1,229,-122.43416490252568,-230.8713826128561
200,0.05,0.02,20,1,230,-131.23851208678758,-240.71783794340817
200,0.05,0.02,20,1,231,-128.70318264754368,-237.5071418088963
200,0.05,0.02,20,1,232,-107.05948168962618,-221.080647838623
200,0.05,0.02,20,1,233,-132.169905660283,-232.08346931649234
200,0.05,0.02,20,1,234,-121.2310562561766,-229.78830565508463
200,0.05,0.02,20,1,235,-110.49691346263317,-230.92122649483605
200,0.05,0.02,20,1,236,-118.60037313302959,-227.60048983156167
200,0.05,0.02,20,1,237,-128.70318264754368,-239.77321165806447
200,0.05,0.02,20,1,238,-99.3846820423443,-233.0130146801562
200,0.05,0.02,20,1,239,-69.28317965096906,-218.94063442141447
200,0.05,0.02,20,1,240,-66.30375285612676,-207.75396155376032
200,0.05,0.02,20,1,241,-63.3275357934736,-225.62872254700807
200,0.05,0.02,20,1,242,-67.2965719651132,-219.2207873814414
200,0.05,0.02,20,1,243,-113.32435804486894,-229.6129511067543
200,0.05,0.02,20,1,244,-134.0407993409569,-220.6375178235785
200,0.05,0.02,20,1,245,-96.48493702538309,-202.0584513691273
200,0.05,0.02,20,1,246,-126.8187996428785,-217.8109949692664
200,0.05,0.02,20,1,247,-126.8187996428785,-217.52076601920425
200,0.05,0.02,20,1,248,-59.36568055487916,-218.93278486543906
200,0.05,0.02,20,1,249,-132.169905660283,-218.26903053990398
200,0.05,0.02,20,1,250,-118.60037313302959,-222.0118285122354
200,0.05,0.02,20,1,251,-126.8187996428785,-219.3582159841279
200,0.05,0.02,20,1,252,-126.8187996428785,-225.31451264344162
200,0.05,0.02,20,1,253,-40.8113883008419,-218.90588496447063
200,0.05,0.02,20,1,254,-99.3846820423443,-225.62367629351914
200,0.05,0.02,20,1,255,-133.10405388322278,-238.39520356539012
200,0.05,0.02,20,1,256,-134.0407993409569,-215.92584571164926
200,0.05,0.02,20,1,257,-99.3846820423443,-218.4236948675836
200,0.05,0.02,20,1,258,-121.2310562561766,-218.64384271058552
200,0.05,0.02,20,1,259,-122.43416490252568,-226.0267473945076
200,0.05,0.02,20,1,260,-131.23851208678758,-226.61066741365593
200,0.05,0.02,20,1,261,-89.91102314577124,-219.5065746468807
200,0.05,0.02,20,1,262,-122.43416490252568,-218.36520277225245
200,0.05,0.02,20,1,263,-136.61544808322665,-224.15596906522677
200,0.05,0.02,20,1,264,-134.9799959983992,-215.69503889610752
200,0.05,0.02,20,1,265,-128.70318264754368,-224.24115350294932
200,0.05,0.02,20,1,266,-96.48493702538309,-229.86587486208214
200,0.05,0.02,20,1,267,-84.48187929913334,-229.3652747531429
200,0.05,0.02,20,1,268,-66.49657518178932,-240.48852605651442
200,0.05,0.02,20,1,269,-119.57105459856902,-217.75280281404656
200,0.05,0.02,20,1,270,-127.75981574503821,-220.3430340013024
200,0.05,0.02,20,1,271,-68.47076812334268,-216.8571654381745
200,0.05,0.02,20,1,272,-133.10405388322278,-219.75303887170932
200,0.05,0.02,20,1,273,-131.23851208678758,-234.35971486323143
200,0.05,0.02,20,1,274,-126.8187996428785,-225.28897190799668
200,0.05,0.02,20,1,275,-127.75981574503821,-227.44506876545702
200,0.05,0.02,20,1,276,-133.24954212300622,-223.811153719211
200,0.05,0.02,20,1,277,-65.5105618091294,-216.48777985251508
200,0.05,0.02,20,1,278,-122.43416490252568,-226.35177213481126
200,0.05,0.02,20,1,279,-127.75981574503821,-226.06321161465493
200,0.05,0.02,20,1,280,-69.28317965096906,-235.73610386994523
200,0.05,0.02,20,1,281,-135.69463863518345,-223.82300711085773
200,0.05,0.02,20,1,282,-134.0407993409569,-224.09195713747798
200,0.05,0.02,20,1,283,-127.75981574503821,-221.3010859474447
200,0.05,0.02,20,1,284,-165.54277630799527,-233.6989029639086
200,0.05,0.02,20,1,285,-133.10405388322278,-213.50982905858734
200,0.05,0.02,20,1,286,-160.99019513592785,-235.8511634858191
200,0.05,0.02,20,1,287,-127.75981574503821,-233.54015183463255
200,0.05,0.02,20,1,288,-123.08131845707604,-225.96147125219676
200,0.05,0.02,20,1,289,-125.88027898781785,-232.67129101939074
200,0.05,0.02,20,1,290,-92.20189569201838,-227.3865637390244
200,0.05,0.02,20,1,291,-127.75981574503821,-216.72784594325447
200,0.05,0.02,20,1,292,-126.8187996428785,-225.6829134102307
200,0.05,0.02,20,1,293,-73.41658669218482,-221.8101405199305
200,0.05,0.02,20,1,294,-127.75981574503821,-222.48375020639344
200,0.05,0.02,20,1,295,-127.75981574503821,-211.48024541430553
200,0.05,0.02,20,1,296,-131.23851208678758,-233.03301042768763
200,0.05,0.02,20,1,297,-142.01063709417264,-225.65425696432948
200,0.05,0.02,20,1,298,-69.28317965096906,-228.34914815983433
200,0.05,0.02,20,1,299,-126.8187996428785,-210.09060844665302
200,0.05,0.02,20,2,0,-142.92702786528704,-228.78501537065495
200,0.05,0.02,20,2,1,-131.23851208678758,-225.3502511000689
200,0.05,0.02,20,2,2,-131.23851208678758,-214.8585968213589
200,0.05,0.02,20,2,3,-109.92215489043241,-208.53359607696206
200,0.05,0.02,20,2,4,-122.48912940721924,-233.43504730771605
200,0.05,0.02,20,2,5,-128.46262762420145,-218.52525247168793
200,0.05,0.02,20,2,6,-140.659680200303,-232.56879238306806
200,0.05,0.02,20,2,7,-100.35416188179427,-219.42837426018377
200,0.05,0.02,20,2,8,-66.30375285612676,-212.0221001523671
200,0.05,0.02,20,2,9,-137.18032973047434,-223.71891592681814
200,0.05,0.02,20,2,10,-125.88027898781785,-232.69207712363135
200,0.05,0.02,20,2,11,-129.3846820423443,-221.69752735674757
200,0.05,0.02,20,2,12,-132.95346318982905,-212.20044159618956
200,0.05,0.02,20,2,13,-129.64876634922564,-227.35404479390746
200,0.05,0.02,20,2,14,-128.70318264754368,-235.25318026589036
200,0.05,0.02,20,2,15,-160.08991914547278,-224.73680474988996
200,0.05,0.02,20,2,16,-105.60701700396552,-240.09117622444717
200,0.05,0.02,20,2,17,-126.24451190127583,-213.53028497125536
200,0.05,0.02,20,2,18,-137.53945729601884,-213.99505738155875
200,0.05,0.02,20,2,19,-85.4400902933387,-222.0734289739206
200,0.05,0.02,20,2,20,-132.169905660283,-213.1862667650967
200,0.05,0.02,20,2,21,-126.8187996428785,-216.96488778576594
200,0.05,0.02,20,2,22,-171.0,-236.38474848489014
200,0.05,0.02,20,2,23,-129.32728814430158,-237.67742783558654
200,0.05,0.02,20,2,24,-137.53945729601884,-221.86342593341868
200,0.05,0.02,20,2,25,-116.66236541235796,-218.1906137498203
200,0.05,0.02,20,2,26,-116.78516483155235,-210.7491724049622
200,0.05,0.02,20,2,27,11.39444872453601,-212.4494037372077
200,0.05,0.02,20,2,28,-135.69463863518345,-231.79604005905557
200,0.05,0.02,20,2,29,-134.77722635447623,-235.07482842807687
200,0.05,0.02,20,2,30,-130.59644256269408,-210.62210991402134
200,0.05,0.02,20,2,31,-134.0407993409569,-244.19999108478353
200,0.05,0.02,20,2,32,-66.30375285612676,-214.56547380241912
200,0.05,0.02,20,2,33,-167.3259018078045,-235.91872655588625
200,0.05,0.02,20,2,34,-131.23851208678758,-224.88147087926507
200,0.05,0.02,20,2,35,-137.53945729601884,-238.42891027699955
200,0.05,0.02,20,2,36,-133.10405388322278,-225.46210136233083
200,0.05,0.02,20,2,37,-126.8187996428785,-217.61464525270952
200,0.05,0.02,20,2,38,-126.8187996428785,-234.29193640402772
200,0.05,0.02,20,2,39,-131.23851208678758,-240.0518298172134
200,0.05,0.02,20,2,40,-63.3275357934736,-232.77220843984512
200,0.05,0.02,20,2,41,-102.33630940518894,-232.45771088805628
200,0.05,0.02,20,2,42,-120.5411901469428,-229.41833554553418
200,0.05,0.02,20,2,43,-58.37663853655727,-231.47423357544795
200,0.05,0.02,20,2,44,-123.08131845707604,-223.83380399242952
200,0.05,0.02,20,2,45,-94.14748010928824,-225.08069664803057
200,0.05,0.02,20,2,46,-71.43669871020131,-225.1322259974714
200,0.05,0.02,20,2,47,-137.53945729601884,-228.7163401533819
200,0.05,0.02,20,2,48,-115.6951674225463,-217.76431772237729
200,0.05,0.02,20,2,49,-114.72926703662543,-212.50853363881
200,0.05,0.02,20,2,50,-134.0407993409569,-212.6264473588885
200,0.05,0.02,20,2,51,-132.169905660283,-233.6743584175894
200,0.05,0.02,20,2,52,-108.01162633521314,-219.3520894724126
200,0.05,0.02,20,2,53,-125.88027898781785,-237.99251242999216
200,0.05,0.02,20,2,54,-132.169905660283,-217.1635966252288
200,0.05,0.02,20,2,55,-133.10405388322278,-228.91098949883676
200,0.05,0.02,20,2,56,-133.10405388322278,-227.4868975861283
200,0.05,0.02,20,2,57,-128.70318264754368,-209.78674822402124
200,0.05,0.02,20,2,58,-63.54101966249684,-202.6074256771964
200,0.05,0.02,20,2,59,-96.09772228646443,-234.21029528973705
200,0.05,0.02,20,2,60,-157.41307836451878,-238.97811172022026
200,0.05,0.02,20,2,61,-132.169905660283,-211.4544828478377
200,0.05,0.02,20,2,62,-126.8187996428785,-232.13562202196482
200,0.05,0.02,20,2,63,-84.7213595499958,-222.92237106468394
200,0.05,0.02,20,2,64,-137.53945729601884,-220.63521410649216
200,0.05,0.02,20,2,65,-131.23851208678758,-217.39012492734528
200,0.05,0.02,20,2,66,-134.9799959983992,-237.0213388676014
200,0.05,0.02,20,2,67,-137.53945729601884,-226.13659016072856
200,0.05,0.02,20,2,68,-132.169905660283,-216.67855811268973
200,0.05,0.02,20,2,69,-136.61544808322665,-237.30306174462933
200,0.05,0.02,20,2,70,-86.690470119715,-223.76193119058124
200,0.05,0.02,20,2,71,-119.57105459856902,-226.94312651102933
200,0.05,0.02,20,2,72,-126.8187996428785,-230.68800809747972
200,0.05,0.02,20,2,73,-137.53945729601884,-235.9520552974079
200,0.05,0.02,20,2,74,-135.69463863518345,-234.2074539293048
200,0.05,0.02,20,2,75,-68.28972164382672,-215.2103231083338
200,0.05,0.02,20,2,76,-109.92215489043241,-220.6334944413436
200,0.05,0.02,20,2,77,-132.169905660283,-221.74227267133614
200,0.05,0.02,20,2,78,-151.95742752749558,-227.41534961853802
200,0.05,0.02,20,2,79,-133.24954212300622,-229.59402172012028
200,0.05,0.02,20,2,80,-137.53945729601884,-229.5289779619596
200,0.05,0.02,20,2,81,-134.77722635447623,-211.37190414994038
200,0.05,0.02,20,2,82,-107.53945729601885,-211.13697761948401
200,0.05,0.02,20,2,83,-67.2965719651132,-224.92596540794395
200,0.05,0.02,20,2,84,-132.169905660283,-230.69407960105585
200,0.05,0.02,20,2,85,-107.05948168962618,-211.9634632317463
200,0.05,0.02,20,2,86,-132.169905660283,-223.71242358346063
200,0.05,0.02,20,2,87,11.83772233983162,-200.78114820507125
200,0.05,0.02,20,2,88,-127.75981574503821,-216.47139553995453
200,0.05,0.02,20,2,89,-127.75981574503821,-228.74427315516996
200,0.05,0.02,20,2,90,-110.88027898781785,-230.01619762258176
200,0.05,0.02,20,2,91,-109.92215489043241,-212.56499119972912
200,0.05,0.02,20,2,92,-64.52535300326414,-223.24761401050588
200,0.05,0.02,20,2,93,-118.65775990588614,-212.77132099167102
200,0.05,0.02,20,2,94,15.0,-214.3204285508947
200,0.05,0.02,20,2,95,-137.53945729601884,-228.0250290019225
200,0.05,0.02,20,2,96,-126.8187996428785,-223.26193389127832
200,0.05,0.02,20,2,97,-111.84015371452148,-220.8556293481068
200,0.05,0.02,20,2,98,-92.20189569201838,-223.00154895951903
200,0.05,0.02,20,2,99,-125.88027898781785,-225.40209068301087
200,0.05,0.02,20,2,100,-122.43416490252568,-216.31549718712697
200,0.05,0.02,20,2,101,-116.17358552246078,-217.69448233704733
200,0.05,0.02,20,2,102,-126.8187996428785,-214.18784601446853
200,0.05,0.02,20,2,103,-126.8187996428785,-226.45895408652575
200,0.05,0.02,20,2,104,-137.53945729601884,-232.18207143095395
200,0.05,0.02,20,2,105,-133.10405388322278,-219.8139492077507
200,0.05,0.02,20,2,106,-86.97618372363071,-237.8581853907741
200,0.05,0.02,20,2,107,-137.53945729601884,-223.88306860908153
200,0.05,0.02,20,2,108,-138.46648326421052,-231.69805774770427
